filing_date,annual,EntityCommonStockSharesOutstanding_shares,EntityPublicFloat_USD,AccountsPayableCurrent_USD,AccountsPayableOtherCurrentAndNoncurrent_USD,AccountsPayableTradeCurrent_USD,AccountsReceivableNetCurrent_USD,AccrualForEnvironmentalLossContingencies_USD,AccruedIncomeTaxesCurrent_USD,AccruedLiabilitiesCurrent_USD,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_USD,AccumulatedOtherComprehensiveIncomeLossNetOfTax_USD,AdditionalPaidInCapital_USD,AdjustmentsToAdditionalPaidInCapitalOther_USD,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_USD,AllocatedShareBasedCompensationExpense_USD,AllowanceForDoubtfulAccountsReceivableCurrent_USD,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease_USD,AllowanceForDoubtfulAccountsReceivableWriteOffs_USD,AmortizationOfIntangibleAssets_USD,Assets_USD,AssetsCurrent_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperation_USD,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue_USD,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable_USD,CapitalLeaseObligationsNoncurrent_USD,CashAndCashEquivalentsAtCarryingValue_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations_USD,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_USD,CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths_USD,CommonStockDividendsPerShareDeclared_USD/shares,CommonStockParOrStatedValuePerShare_USD/shares,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockSharesOutstanding_shares,CommonStockValue_USD,ComprehensiveIncomeNetOfTax_USD,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest_USD,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_USD,ContractWithCustomerAssetNetCurrent_USD,ContractWithCustomerAssetNetNoncurrent_USD,CostOfGoodsAndServicesSold_USD,DebtCurrent_USD,DebtInstrumentCarryingAmount_USD,DebtInstrumentRedemptionPricePercentage_pure,DebtInstrumentRepurchaseAmount_USD,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet_USD,DebtSecurities_USD,DeferredIncomeTaxAssetsNet_USD,DeferredIncomeTaxLiabilities_USD,DeferredIncomeTaxLiabilitiesNet_USD,DeferredRevenue_USD,DeferredRevenueRevenueRecognized1_USD,DeferredTaxAssetsGross_USD,DeferredTaxAssetsInventory_USD,DeferredTaxAssetsInvestments_USD,DeferredTaxAssetsNet_USD,DeferredTaxAssetsOperatingLossCarryforwards_USD,DeferredTaxAssetsOther_USD,DeferredTaxAssetsTaxCreditCarryforwards_USD,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits_USD,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther_USD,DeferredTaxAssetsUnrealizedCurrencyLosses_USD,DeferredTaxAssetsValuationAllowance_USD,DeferredTaxLiabilities_USD,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts_USD,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets_USD,DeferredTaxLiabilitiesOther_USD,DeferredTaxLiabilitiesPropertyPlantAndEquipment_USD,DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains_USD,DefinedBenefitPlanAccumulatedBenefitObligation_USD,DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate_pure,DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets_pure,DefinedBenefitPlanContributionsByEmployer_USD,DefinedBenefitPlanFundedStatusOfPlan_USD,DefinedBenefitPlanPlanAssetsTargetAllocationPercentage_pure,Depreciation_USD,DepreciationDepletionAndAmortization_USD,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement_USD,DerivativeAssetFairValueGrossLiabilityAndObligationToReturnCashOffset_USD,DerivativeAssets_USD,DerivativeLiabilities_USD,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset_USD,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement_USD,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax_USD,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare_USD/shares,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare_USD/shares,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent_USD,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents_USD,DividendsCommonStock_USD,DividendsPreferredStock_USD,DueFromAffiliates_USD,EarningsPerShareBasic_USD/shares,EarningsPerShareDiluted_USD/shares,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_USD,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions_USD,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense_USD,EquityMethodInvestmentOtherThanTemporaryImpairment_USD,EquityMethodInvestments_USD,FinanceLeaseInterestExpense_USD,FinanceLeaseInterestPaymentOnLiability_USD,FinanceLeaseLiability_USD,FinanceLeaseLiabilityCurrent_USD,FinanceLeaseLiabilityNoncurrent_USD,FinanceLeaseLiabilityPaymentsDue_USD,FinanceLeaseLiabilityPaymentsDueAfterYearFive_USD,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths_USD,FinanceLeaseLiabilityPaymentsDueYearFive_USD,FinanceLeaseLiabilityPaymentsDueYearFour_USD,FinanceLeaseLiabilityPaymentsDueYearThree_USD,FinanceLeaseLiabilityPaymentsDueYearTwo_USD,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,FinanceLeaseLiabilityUndiscountedExcessAmount_USD,FinanceLeasePrincipalPayments_USD,FinanceLeaseRightOfUseAssetAmortization_USD,FinanceLeaseWeightedAverageDiscountRatePercent_pure,FinancingReceivableAllowanceForCreditLossesRecovery_USD,FiniteLivedIntangibleAssetsAccumulatedAmortization_USD,FiniteLivedIntangibleAssetsGross_USD,FiniteLivedIntangibleAssetsNet_USD,ForeignCurrencyTransactionGainLossBeforeTax_USD,GainLossOnDerivativeInstrumentsNetPretax_USD,GainLossOnDispositionOfAssets1_USD,GainsLossesOnExtinguishmentOfDebt_USD,Goodwill_USD,GoodwillForeignCurrencyTranslationGainLoss_USD,GoodwillImpairmentLoss_USD,GoodwillOtherIncreaseDecrease_USD,GoodwillPurchaseAccountingAdjustments_USD,GuaranteeObligationsMaximumExposure_USD,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill_USD,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest_USD,IncomeLossFromContinuingOperationsPerBasicShare_USD/shares,IncomeLossFromContinuingOperationsPerDilutedShare_USD/shares,IncomeLossFromDiscontinuedOperationsNetOfTax_USD,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest_USD,IncomeLossFromEquityMethodInvestments_USD,IncomeTaxExpenseBenefit_USD,IncomeTaxesPaid_USD,IncreaseDecreaseInAccountsAndNotesReceivable_USD,IncreaseDecreaseInAccountsPayable_USD,IncreaseDecreaseInAccountsReceivable_USD,IncreaseDecreaseInDeferredRevenue_USD,IncreaseDecreaseInInventories_USD,IncreaseDecreaseInInventoriesAndOtherOperatingAssets_USD,IncreaseDecreaseInOperatingCapital_USD,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities_USD,IncreaseDecreaseInOtherOperatingCapitalNet_USD,IndefiniteLivedIntangibleAssetsExcludingGoodwill_USD,IntangibleAssetsGrossExcludingGoodwill_USD,IntangibleAssetsNetExcludingGoodwill_USD,InterestAndDebtExpense_USD,InterestIncomeOperating_USD,InterestPaidNet_USD,InventoryFinishedGoods_USD,InventoryGross_USD,InventoryLIFOReserve_USD,InventoryNet_USD,InventoryRawMaterials_USD,InventoryRawMaterialsAndSupplies_USD,InventoryWorkInProcess_USD,LeaseCost_USD,LesseeOperatingLeaseLiabilityPaymentsDue_USD,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFive_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearFour_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearThree_USD,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_USD,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear_USD,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_USD,LettersOfCreditOutstandingAmount_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,LiabilitiesNoncurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent_USD,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent_USD,LineOfCredit_USD,LineOfCreditFacilityMaximumBorrowingCapacity_USD,LineOfCreditFacilityRemainingBorrowingCapacity_USD,LongTermDebtAndCapitalLeaseObligations_USD,LongTermDebtCurrent_USD,MinorityInterest_USD,MinorityInterestDecreaseFromRedemptions_USD,MinorityInterestOwnershipPercentageByNoncontrollingOwners_pure,NetCashProvidedByUsedInFinancingActivities_USD,NetCashProvidedByUsedInInvestingActivities_USD,NetCashProvidedByUsedInOperatingActivities_USD,NetIncomeLoss_USD,NetIncomeLossAttributableToNoncontrollingInterest_USD,NetIncomeLossAvailableToCommonStockholdersBasic_USD,NetIncomeLossAvailableToCommonStockholdersDiluted_USD,NetIncomeLossFromDiscontinuedOperationsAvailableToCommonShareholdersBasic_USD,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest_USD,NonoperatingIncomeExpense_USD,NotesAndLoansReceivableNetCurrent_USD,OperatingLeaseCost_USD,OperatingLeaseLiability_USD,OperatingLeaseLiabilityCurrent_USD,OperatingLeaseLiabilityNoncurrent_USD,OperatingLeasePayments_USD,OperatingLeaseRightOfUseAsset_USD,OperatingLeasesFutureMinimumPaymentsDue_USD,OperatingLeasesFutureMinimumPaymentsDueCurrent_USD,OperatingLeasesFutureMinimumPaymentsDueInFiveYears_USD,OperatingLeasesFutureMinimumPaymentsDueInFourYears_USD,OperatingLeasesFutureMinimumPaymentsDueInThreeYears_USD,OperatingLeasesFutureMinimumPaymentsDueInTwoYears_USD,OperatingLeasesFutureMinimumPaymentsDueThereafter_USD,OperatingLeasesRentExpenseNet_USD,OperatingLeaseWeightedAverageDiscountRatePercent_pure,OtherAssetsCurrent_USD,OtherAssetsNoncurrent_USD,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax_USD,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_USD,OtherComprehensiveIncomeLossNetOfTax_USD,OtherComprehensiveIncomeLossTax_USD,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax_USD,OtherCostAndExpenseOperating_USD,OtherInventorySupplies_USD,OtherLiabilitiesNoncurrent_USD,OtherNoncashIncomeExpense_USD,OtherReceivablesNetCurrent_USD,OtherTaxExpenseBenefit_USD,PaymentsForProceedsFromDerivativeInstrumentInvestingActivities_USD,PaymentsForProceedsFromOtherInvestingActivities_USD,PaymentsForRepurchaseOfCommonStock_USD,PaymentsOfDebtExtinguishmentCosts_USD,PaymentsOfDistributionsToAffiliates_USD,PaymentsOfDividends_USD,PaymentsToAcquireBusinessesNetOfCashAcquired_USD,PaymentsToAcquireEquityMethodInvestments_USD,PaymentsToAcquireMarketableSecurities_USD,PaymentsToAcquireProductiveAssets_USD,PaymentsToAcquirePropertyPlantAndEquipment_USD,PaymentsToMinorityShareholders_USD,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent_USD,PensionContributions_USD,PensionExpenseReversalOfExpenseNoncash_USD,PercentageOfFIFOInventory_pure,PercentageOfWeightedAverageCostInventory_pure,ProceedsFromContributionsFromParent_USD,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates_USD,ProceedsFromIssuanceOfLongTermDebt_USD,ProceedsFromPaymentsForOtherFinancingActivities_USD,ProceedsFromRepaymentsOfShortTermDebt_USD,ProceedsFromSaleAndMaturityOfMarketableSecurities_USD,ProceedsFromStockOptionsExercised_USD,ProfitLoss_USD,PropertyPlantAndEquipmentGross_USD,PropertyPlantAndEquipmentNet_USD,ProvisionForDoubtfulAccounts_USD,ReceivablesNetCurrent_USD,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax_USD,RepaymentsOfLongTermDebt_USD,ResearchAndDevelopmentExpense_USD,RestrictedCash_USD,RestructuringSettlementAndImpairmentProvisions_USD,RetainedEarningsAccumulatedDeficit_USD,RevenueRemainingPerformanceObligation_USD,Revenues_USD,RoyaltyIncomeNonoperating_USD,SellingGeneralAndAdministrativeExpense_USD,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue_USD/shares,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost_USD,ShortTermDebtWeightedAverageInterestRate_pure,ShortTermInvestments_USD,ShortTermLeaseCost_USD,StockholdersEquity_USD,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_USD,StockholdersEquityNoteSpinoffTransaction_USD,StockholdersEquityOther_USD,StockIssuedDuringPeriodSharesNewIssues_shares,StockIssuedDuringPeriodValueOther_USD,StockRepurchasedAndRetiredDuringPeriodShares_shares,StockRepurchaseProgramAuthorizedAmount1_USD,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased_shares,SubleaseIncome_USD,TaxCutsAndJobsActOf2017IncompleteAccountingChangeInTaxRateProvisionalIncomeTaxExpenseBenefit_USD,TreasuryStockRetiredCostMethodAmount_USD,TreasuryStockValueAcquiredCostMethod_USD,UndistributedEarningsOfForeignSubsidiaries_USD,UnrealizedGainLossOnInvestments_USD,UnrecognizedTaxBenefits_USD,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued_USD,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense_USD,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_USD,UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation_USD,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_USD,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_USD,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_USD,ValuationAllowanceDeferredTaxAssetChangeInAmount_USD,VariableLeaseCost_USD,WeightedAverageNumberOfDilutedSharesOutstanding_shares,WeightedAverageNumberOfSharesOutstandingBasic_shares,DeferredRevenueCurrent_USD,DeferredTaxAssetsOperatingLossCarryforwardsDomestic_USD,GoodwillImpairedAccumulatedImpairmentLoss_USD,PensionAndOtherPostretirementBenefitContributions_USD,PensionAndOtherPostretirementBenefitExpense_USD,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis_USD,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost_USD,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue_USD,LossContingencyNumberOfDefendants_lawsuits,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis_USD,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_USD,PaymentForContingentConsiderationLiabilityInvestingActivities_USD,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost_USD,EffectiveIncomeTaxRateContinuingOperations_pure,ForeignCurrencyTransactionGainLossAfterTax_USD,GoodwillAcquiredDuringPeriod_USD,NontradeReceivables_USD,ProceedsFromHedgeInvestingActivities_USD,SupplierFinanceProgramObligationCurrent_USD,GainLossOnSaleOfAccountsReceivable_USD,AccountsNotesAndLoansReceivableNetCurrent_USD,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_shares,DeferredIncomeTaxesAndTaxCredits_USD,DeferredOtherTaxExpenseBenefit_USD,GainLossOnSaleOfOtherAssets_USD,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability_USD,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_shares,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic_USD,NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted_USD,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent_USD,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax_USD,OtherNonoperatingExpense_USD,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets_USD,RestructuringAndRelatedCostIncurredCost_USD,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations_USD,DerivativeNotionalAmount_USD,FinanceLeaseRightOfUseAsset_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree_USD,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_USD,LitigationSettlementExpense_USD,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations_USD,OperatingLeaseResidualValueOfLeasedAsset_USD,PensionAndOtherPostretirementBenefitsExpenseReversalOfExpenseNoncash_USD
2019-05-31,False,100,,4200000000,,,,384000000,137000000,4400000000,2111000000,-2576000000,79843000000,,18000000,,,,,320000000,101837000000,19244000000,,,,,,3796000000,4276000000.0,,-690000000,10000000.0,,0.3,1800000000,100.0,,0,12000000,4000000,16000000,36000000,,4235000000,3205000000,1530000000.0,1.0,,,,306000000,,5164000000,,460000000,,,,,,,,,,,,,,,,,,,,,,,,,678000000.0,58000000,-16000000,42000000,3000000,14000000,17000000,,,,,,,-2000000.0,,,,20000000,,,,1366000000,1000000.0,1000000.0,126000000.0,,,135000000.0,6000000.0,,9000000.0,27000000.0,27000000.0,30000000.0,36000000.0,9000000.0,20000000.0,35000000.0,0.0325,,-1953000000,16572000000,14619000000,-32000000,2000000,,,40638000000,,,,,239000000,,49000000,89000000,,,0,,13000000,-40000000,,,,,,,,2113000000.0,,,11105000000,27677000000,25724000000,56000000,23000000,,4390000000,6636000000,511000000.0,7147000000,523000000.0,,1338000000,91000000.0,778000000.0,129000000.0,,55000000.0,107000000.0,132000000.0,171000000.0,184000000.0,71000000.0,,101837000000,11942000000,20060000000,,,,,,6320000000,,235000000,,,1226000000,-514000000,-1422000000,85000000,4000000,,,,,157000000,,54000000.0,707000000.0,213000000.0,494000000.0,56000000.0,703000000.0,655000000.0,242000000.0,44000000.0,66000000.0,90000000.0,128000000.0,85000000.0,,0.0337,1515000000,2476000000,1000000.0,-68000000,-73000000,-10000000,8000000.0,,385000000.0,2052000000,-72000000,,,,5000000.0,,,317000000.0,2000000.0,,,16000000,625000000,,,6524000000,50000000.0,-70000000.0,,,,,1000000000,-22000000,815000000,32000000,35000000,89000000,,12083000000,,6768000000,-2000000.0,283000000.0,355000000,,55000000.0,-7906000000,,6288000000,,970000000,,,,18000000,5000000.0,69600000000,69835000000,,-3000000,,35000000.0,,4000000000.0,,-8000000.0,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,False,748893017,,3139000000,,,4811000000.0,357000000,282000000,3135000000,3207000000,-2375000000,28157000000,0.0,55000000,32000000.0,152000000.0,,,113000000,43998000000,14521000000,0.0,0.0,,,6000000.0,2077000000,2513000000.0,2513000000.0,-2511000000,2000000.0,0.13,0.01,1666666667,748815000.0,,7000000,-763000000,14000000,-749000000,19000000,48000000.0,3047000000,2058000000,1530000000.0,,6200000000.0,0.0,4400000000.0,325000000,,1430000000,,1895000000,,,,,,,,,,,,,,,,,,,0.0364,,,5800000000.0,,114000000.0,227000000.0,36000000,-33000000,3000000,21000000,27000000,48000000,,-1.44,-1.44,0.0,0.0,-97000000.0,,,-0.81,-0.81,-64000000,7000000.0,6000000.0,,64000000,0.0,1000000.0,24000000.0,18000000.0,,25000000.0,2000000.0,,1000000.0,1000000.0,2000000.0,10000000.0,9000000.0,1000000.0,8000000.0,-19000000.0,0.0326,,-968000000,4518000000,3550000000,-32000000,-55000000,,-13000000.0,10249000000,70000000.0,1102000000.0,14000000.0,,164000000,,753000000,483000000,0.63,0.63,-1077000000,1000000.0,-5000000,270000000,,,,,,,,-2758000000.0,,,8282000000,12800000000,11832000000,34000000,17000000,,2103000000,3918000000,,3918000000,228000000.0,,1373000000,29000000.0,655000000.0,177000000.0,,60000000.0,80000000.0,107000000.0,136000000.0,95000000.0,75000000.0,98000000.0,43998000000,8614000000,9241000000,0.0,0.0,,7300000000.0,6494000000.0,117000000,2000000.0,257000000,,,-685000000,-674000000,-1088000000,-608000000,14000000,-0.81,-0.81,-1078000000.0,13000000.0,0,1291000000.0,44000000.0,580000000.0,152000000.0,428000000.0,90000000.0,553000000.0,512000000.0,169000000.0,38000000.0,56000000.0,72000000.0,99000000.0,78000000.0,,0.0355,1086000000,2464000000,22000000.0,-102000000,-155000000,36000000,18000000.0,,214000000.0,2156000000,172000000,1332000000.0,21000000.0,,1000000.0,,79000000.0,317000000.0,,9000000.0,,13000000,834000000,,,5538000000,-92000000.0,-146000000.0,0.46,0.54,7308000000.0,21000000.0,1001000000,-42000000,173000000,37000000,39000000,-594000000,7750000000.0,4543000000,,7434000000,6000000.0,6803000000.0,269000000,319000000.0,60000000.0,97000000,104000000.0,5556000000,,937000000,,,,6000000,2000000.0,25886000000,26143000000,-55420000000.0,-32000000,,4000000.0,,4000000000.0,1000000000.0,,,,,,,,,,,,,,,,,,2000000.0,750000000.0,749400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,False,748400792,,3014000000,,,3969000000.0,349000000,126000000,2249000000,3186000000,-2667000000,28072000000,0.0,12000000,19000000.0,170000000.0,,,100000000,43235000000,14117000000,0.0,0.0,,,6000000.0,1980000000,,2400000000.0,-2624000000,4000000.0,0.13,0.01,1666666667,,748390000.0,7000000,-786000000,-11000000,-797000000,20000000,49000000.0,1349000000,3604000000,1530000000.0,,6200000000.0,0.0,4400000000.0,270000000,,1328000000,,2013000000,,,,,,,,,,,,,,,,,,,0.0364,,1100000000.0,5800000000.0,,126000000.0,226000000.0,74000000,-6000000,68000000,27000000,-7000000,20000000,,0.03,0.03,0.0,0.0,-97000000.0,,127000000.0,-0.66,-0.66,-118000000,,4000000.0,41000000.0,70000000,,1000000.0,10000000.0,4000000.0,,11000000.0,2000000.0,,1000000.0,2000000.0,2000000.0,3000000.0,1000000.0,1000000.0,8000000.0,0.0,0.0326,,-1043000000,4474000000,3431000000,-11000000,55000000,,0.0,10168000000,-11000000.0,0.0,14000000.0,,80000000,,-631000000,-527000000,-0.69,-0.69,22000000,0.0,-3000000,-104000000,,,,,,,,-3732000000.0,,,8236000000,12710000000,11667000000,19000000,13000000,,2295000000,4403000000,,4403000000,,417000000.0,1691000000,55000000.0,630000000.0,189000000.0,,57000000.0,81000000.0,108000000.0,147000000.0,48000000.0,74000000.0,100000000.0,43235000000,8993000000,8981000000,0.0,0.0,,7300000000.0,6142000000.0,116000000,4000000.0,246000000,,,761000000,-964000000,-2303000000,-494000000,-11000000,-0.66,-0.66,22000000.0,-11000000.0,59000000,1403000000.0,46000000.0,556000000.0,149000000.0,407000000.0,146000000.0,543000000.0,512000000.0,169000000.0,38000000.0,56000000.0,72000000.0,99000000.0,78000000.0,,0.0374,1043000000,2440000000,0.0,-297000000,-292000000,1000000,-2000000.0,,,2132000000,184000000,1202000000.0,,,2000000.0,25000000.0,79000000.0,317000000.0,97000000.0,9000000.0,10000000.0,133000000,1015000000,,,5405000000,-109000000.0,-208000000.0,0.49,0.51,7396000000.0,21000000.0,1001000000,-34000000,1729000000,42000000,43000000,-505000000,7689000000.0,4503000000,,6574000000,3000000.0,6803000000.0,289000000,319000000.0,46000000.0,-397000000,108000000.0,1911000000,,646000000,,,,117000000,7000000.0,25015000000,25261000000,-55496000000.0,-32000000,,4000000.0,,1000000000.0,,,,,-25000000.0,,,,,,,,,,,,,,2000000.0,749500000.0,749500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
